iter	Logloss
213	0.3097312317
214	0.3095968323
215	0.3094280396
216	0.3093400879
217	0.3092267151
218	0.3090383606
219	0.3088907776
220	0.3087391968
221	0.3085707397
222	0.3084453735
223	0.3083024597
224	0.3081275635
225	0.3079548035
226	0.3077510376
227	0.3075291748
228	0.3073858032
229	0.3072548828
230	0.3071217346
231	0.3069785156
232	0.3068595276
233	0.3067659302
234	0.3065709534
235	0.3064747314
236	0.3062776489
237	0.3061885681
238	0.306022644
239	0.3058659668
240	0.3057426147
241	0.3056151733
242	0.3053515015
243	0.3051191406
244	0.3050216064
245	0.3048736572
246	0.3046665649
247	0.3045801392
248	0.3043971863
249	0.3043012085
250	0.3041967773
251	0.3041195068
252	0.3039488831
253	0.3037971802
254	0.3035639648
255	0.3033756714
256	0.3032835999
257	0.3032709351
258	0.3031136169
259	0.3029793396
260	0.3027720947
261	0.3026030884
262	0.3025436401
263	0.3023933716
264	0.3022684631
265	0.3021512756
266	0.3019904785
267	0.3017966309
268	0.3017142944
269	0.3015834961
270	0.3014824219
271	0.3013931885
272	0.3012302246
273	0.3011513672
274	0.3010643311
275	0.3009727478
276	0.3008789063
277	0.3007886658
278	0.3006817322
279	0.3005600586
280	0.3004213257
281	0.3003061523
282	0.3001386108
283	0.2999810181
284	0.2998054199
285	0.2996862793
286	0.2995440063
287	0.2993930664
288	0.2992908936
289	0.2991564941
290	0.2990362854
291	0.2989578247
292	0.2988518372
293	0.2987095337
294	0.2985671997
295	0.2984849548
296	0.2983313293
297	0.2983017883
298	0.2981524353
299	0.2980797424
300	0.2979612427
301	0.2978028259
302	0.2976320801
303	0.2975508423
304	0.2974619141
305	0.2973218079
306	0.2971120911
307	0.2969886475
308	0.2968466797
309	0.2967127686
310	0.2965780029
311	0.2964424133
312	0.2963799438
313	0.2962397766
314	0.2961169128
315	0.2959347534
316	0.2957804871
317	0.2956378479
318	0.2954703674
319	0.2953063965
320	0.2951555176
321	0.2950311279
322	0.2949333801
323	0.2948571167
324	0.2947628784
325	0.2947148438
326	0.2945424805
327	0.2944543152
328	0.294369873
329	0.2942271118
330	0.2941264648
331	0.2939759521
332	0.2938971558
333	0.2937810059
334	0.2936298828
335	0.293504364
336	0.2933016052
337	0.2932116089
338	0.2930496216
339	0.2929789734
340	0.2928848877
341	0.292750885
342	0.2926103516
343	0.2925281982
344	0.292381897
345	0.292273468
346	0.2921396484
347	0.291962738
348	0.2918087158
349	0.2916054687
350	0.2914309692
351	0.2913389282
352	0.2912620544
353	0.2910720215
354	0.2910132751
355	0.2909169006
356	0.2908186035
357	0.2907124329
358	0.2906121216
359	0.2904399414
360	0.2903643799
361	0.2902572632
362	0.2901611328
363	0.2900667114
364	0.2899673767
365	0.289827301
366	0.2896173706
367	0.2895339355
368	0.289428894
369	0.2893299866
370	0.2891980591
371	0.2890593567
372	0.2889529724
373	0.2888694763
374	0.2887789001
375	0.2887168274
376	0.2885194092
377	0.2884281006
378	0.2883040771
379	0.2881453857
380	0.2880356445
381	0.2878991089
382	0.2877774353
383	0.2876905518
384	0.2875904846
385	0.2874803162
386	0.2873842163
387	0.2872373657
388	0.2870715637
389	0.286961792
390	0.2868363647
391	0.2866955566
392	0.2864810181
393	0.2863740234
394	0.2862142334
395	0.2861222534
396	0.285977356
397	0.2858427734
398	0.2856204529
399	0.2855328979
400	0.2853591309
401	0.2852198181
402	0.2850524902
403	0.284953186
404	0.2847705078
405	0.2846280212
406	0.2844897766
407	0.2843969421
408	0.2842596436
409	0.2841317749
410	0.2839975891
411	0.2838457031
412	0.2837639771
413	0.2836777344
414	0.2835686646
415	0.2834261169
416	0.2832937622
417	0.2831970825
418	0.2830776978
419	0.2829301147
420	0.2827399902
421	0.2826450806
422	0.2825337219
423	0.2824479675
424	0.2823355103
425	0.2821972961
426	0.2821135254
427	0.2820032349
428	0.2818085022
429	0.2817367859
430	0.2815957031
431	0.2815057983
432	0.2813741455
433	0.2812540894
434	0.2811574097
435	0.2810732422
436	0.2809534912
437	0.2808536987
438	0.2806971436
439	0.2805776062
440	0.2804420166
441	0.2803434448
442	0.2802602844
443	0.2801767578
444	0.2800490112
445	0.2799578247
446	0.2798251343
447	0.2796936951
448	0.2795810547
449	0.2794807129
450	0.2793661499
451	0.2792669067
452	0.2791418457
453	0.2790108032
454	0.2789179077
455	0.2787415466
456	0.2786197815
457	0.278492218
458	0.278381897
459	0.2782909851
460	0.2781755371
461	0.2780140381
462	0.277907959
463	0.2778065796
464	0.2776493225
465	0.277566925
466	0.2774117126
467	0.2773238831
468	0.2771889038
469	0.2770475159
470	0.2769682617
471	0.2768664551
472	0.2767081604
473	0.276621521
474	0.276551178
475	0.2764069824
476	0.2763025513
477	0.2761676025
478	0.2760122986
479	0.2758392334
480	0.2757191772
481	0.2755813293
482	0.2754015198
483	0.2752845154
484	0.2752057495
485	0.2750562134
486	0.2749227295
487	0.2747692261
488	0.2746783142
489	0.2745995483
490	0.2744723206
491	0.2743517151
492	0.2742277222
493	0.2741166992
494	0.2740096436
495	0.2738432007
496	0.2737221069
497	0.273638916
498	0.2735185852
499	0.2733944702
500	0.2731698303
501	0.2730657959
502	0.2729849854
503	0.2728504639
504	0.2726940308
505	0.2725339355
506	0.2724289856
507	0.2723530273
508	0.2722433472
509	0.2721361084
510	0.2719415894
511	0.271831543
512	0.2717301941
513	0.2716124878
514	0.2715295715
515	0.2714346924
516	0.2713733521
517	0.2712138672
518	0.2710839233
519	0.2709755554
520	0.2708984375
521	0.2707389832
522	0.2705264282
523	0.2704403687
524	0.2702639771
525	0.2701448364
526	0.2699930725
527	0.2698551025
528	0.26970401
529	0.2695628662
530	0.2694614258
531	0.2693722839
532	0.269239624
533	0.2691059265
534	0.2690046997
535	0.2688905029
536	0.2687341919
537	0.2686192627
538	0.2685223999
539	0.2684535217
540	0.2683711548
541	0.2682757568
542	0.2681644897
543	0.2681051331
544	0.2679710693
545	0.2678539429
546	0.2677791138
547	0.2676321106
548	0.2674862671
549	0.2673726501
550	0.267265564
551	0.2671387329
552	0.266980957
553	0.2668977356
554	0.2667016602
555	0.2665793457
556	0.2664971313
557	0.2663633728
558	0.2662231445
559	0.2661374512
560	0.266037384
561	0.2659474487
562	0.2658356934
563	0.2657637024
564	0.2656584473
565	0.2655583496
566	0.2654849243
567	0.2653892212
568	0.2652886353
569	0.2651748962
570	0.265094635
571	0.26502948
572	0.2648884277
573	0.2647994995
574	0.2647266846
575	0.2646203613
576	0.2645059204
577	0.2644050293
578	0.2642406921
579	0.2640913696
580	0.2639571838
581	0.2638041382
582	0.2637066345
583	0.2636098938
584	0.2635248413
585	0.2634129333
586	0.2633047791
587	0.2631681824
588	0.2630287476
589	0.262961853
590	0.2628121948
591	0.2627158813
592	0.2626265259
593	0.2625404663
594	0.2623934937
595	0.2622713623
596	0.2622123718
597	0.2620896912
598	0.2619280396
599	0.2618192749
600	0.2617092285
601	0.2616237183
602	0.2615126953
603	0.2613582764
604	0.2612167358
605	0.2611642761
606	0.2610783691
607	0.2609378662
608	0.2607924805
609	0.2606360779
610	0.2605419312
611	0.2604124756
612	0.260340271
613	0.2602387085
614	0.2601748047
615	0.260072876
616	0.2599501343
617	0.2598709412
618	0.2597828369
619	0.2596339111
620	0.2595323486
621	0.2594227295
622	0.2593186951
623	0.2592468262
624	0.2591727905
625	0.2590571289
626	0.2589657288
627	0.258848114
628	0.2587312622
629	0.2586115723
630	0.2585275269
631	0.2584627686
632	0.2582973328
633	0.2582151489
634	0.2581343384
635	0.2580725098
636	0.2580168152
637	0.2579364014
638	0.2578343506
639	0.2577386169
640	0.2576286926
641	0.2575349731
642	0.2574716187
643	0.2573702393
644	0.2572529907
645	0.2570779419
646	0.2569712524
647	0.256848938
648	0.2566415405
649	0.2565339966
650	0.2564033813
651	0.256262207
652	0.2561826172
653	0.2560446472
654	0.255940567
655	0.2558345642
656	0.2557077179
657	0.2555985413
658	0.2554997406
659	0.2553957062
660	0.2552712555
661	0.2551410217
662	0.2550287933
663	0.2548696594
664	0.2547658691
665	0.2546924438
666	0.2545638123
667	0.2544541931
668	0.2543591461
669	0.2543082886
670	0.2542063599
671	0.254109375
672	0.2539356384
673	0.2538433228
674	0.253784668
675	0.2536791534
676	0.253618866
677	0.2535317383
678	0.2534044495
679	0.2533395538
680	0.2532048645
681	0.2531125488
682	0.2530308533
683	0.2529052429
684	0.2527983246
685	0.2526740723
686	0.2525932312
687	0.2524981842
688	0.2523948975
689	0.2522866974
690	0.2521958771
691	0.2520893402
692	0.2519783783
693	0.2518527222
694	0.2516815796
695	0.2515923767
696	0.2515059204
697	0.2514109192
698	0.2513289795
699	0.2512404785
700	0.2511452332
701	0.2510155945
702	0.2509161682
703	0.2508165283
704	0.2507584991
705	0.2506142578
706	0.2505482483
707	0.2504594269
708	0.2503587036
709	0.250246933
710	0.2501293945
711	0.2500831299
712	0.2500019684
713	0.2499233398
714	0.249790741
715	0.2496936951
716	0.2496163788
717	0.2494923096
718	0.249406189
719	0.249305542
720	0.2492067719
721	0.249104126
722	0.2489946899
723	0.2488865967
724	0.2487930908
725	0.248705246
726	0.24860849
727	0.2484543762
728	0.2483048706
729	0.2481866455
730	0.2480975647
731	0.2479721069
732	0.2478627625
733	0.2477875519
734	0.2475972595
735	0.2474736023
736	0.2473525848
737	0.2472744141
738	0.2471532745
739	0.2470284119
740	0.2469033051
741	0.2468371887
742	0.2467572937
743	0.2466543274
744	0.2465959625
745	0.2464658508
746	0.2464028931
747	0.246301712
748	0.2462127686
749	0.2461294098
750	0.2460368042
751	0.2458653259
752	0.2457746124
753	0.2456743774
754	0.2455840912
755	0.245512085
756	0.2453902893
757	0.2453754883
758	0.2452588043
759	0.2451851501
760	0.2451023407
761	0.2449873199
762	0.2449104462
763	0.2447749939
764	0.2446936188
765	0.2446605225
766	0.2445701294
767	0.2444785461
768	0.2443755188
769	0.2442746277
770	0.2441556396
771	0.2440183868
772	0.2439094391
773	0.2438355713
774	0.2437745667
775	0.2436841888
776	0.2436014709
777	0.2435194855
778	0.2434425659
779	0.2433829346
780	0.2432493744
781	0.2431566772
782	0.243067749
783	0.2429839172
784	0.2428592682
785	0.2428017883
786	0.2427387695
787	0.2426781616
788	0.2425665283
789	0.2425024109
790	0.2423624268
791	0.242226944
792	0.2420899353
793	0.24203479
794	0.2419243927
795	0.2418335114
796	0.2417145996
797	0.2416131897
798	0.2415194702
799	0.2414436646
800	0.241349762
801	0.2412505188
802	0.24119104
803	0.2410499268
804	0.2409837646
805	0.2408980103
806	0.2408155823
807	0.2407543945
808	0.2406594391
809	0.2405671692
810	0.2404910889
811	0.2404104919
812	0.24031427
813	0.2402199554
814	0.2401546326
815	0.2400794983
816	0.2399855652
817	0.239890213
818	0.2398035583
819	0.2397247925
820	0.2396593628
821	0.2395842285
822	0.2394995728
823	0.2394703217
824	0.2393905792
825	0.2393085022
826	0.2392237244
827	0.2391109161
828	0.2390493164
829	0.2389499512
830	0.2388698425
831	0.238772049
832	0.2386812286
833	0.2385700531
834	0.2384862671
835	0.2383955078
836	0.2382901154
837	0.2381968994
838	0.2380910645
839	0.238002243
840	0.2379088135
841	0.2378466644
842	0.2377685547
843	0.237703125
844	0.237641449
845	0.237562561
846	0.2374815216
847	0.2373138885
848	0.2372532654
849	0.2371578522
850	0.2370676422
851	0.2369787292
852	0.2369024811
853	0.2368433533
854	0.2367749786
855	0.2366739807
856	0.2365632477
857	0.2364702759
858	0.2363790894
859	0.2362782135
860	0.2361593018
861	0.2360801392
862	0.2359846191
863	0.2359017639
864	0.2358418884
865	0.2357181854
866	0.2356516724
867	0.2355942688
868	0.2355337677
869	0.2354599915
870	0.2353725586
871	0.2352362671
872	0.2351416931
873	0.2350299835
874	0.2349588318
875	0.234861908
876	0.2347741699
877	0.2346911621
878	0.2346185455
879	0.2345197906
880	0.234454071
881	0.2343352661
882	0.2342168884
883	0.2341206055
884	0.2340094452
885	0.2339513855
886	0.2338899994
887	0.2337970581
888	0.2337097321
889	0.2336063232
890	0.2335169678
891	0.2334199677
892	0.2333640442
893	0.2332984314
894	0.233250061
895	0.233172226
896	0.2330933228
897	0.2330353241
898	0.232951355
899	0.2328790436
900	0.232786087
901	0.2327055054
902	0.2326234894
903	0.232527298
904	0.2324729156
905	0.2323904114
906	0.2322986755
907	0.2321702728
908	0.2321054077
909	0.2320307617
910	0.2319613342
911	0.2318474731
912	0.2317314606
913	0.2316305847
914	0.2315321198
915	0.231427063
916	0.2313442535
917	0.2312810669
918	0.2311891785
919	0.231070343
920	0.2309826355
921	0.2308995514
922	0.2308110046
923	0.2307606201
924	0.2307186127
925	0.23063237
926	0.2305269775
927	0.2304476318
928	0.2303714905
929	0.2303031921
930	0.2302338715
931	0.2301722412
932	0.2300713806
933	0.2300193176
934	0.2299152527
935	0.2297935028
936	0.2297098846
937	0.2296235046
938	0.2295421448
939	0.2294492798
940	0.2293699951
941	0.2292767944
942	0.2291703186
943	0.229085144
944	0.2290065155
945	0.2289262695
946	0.2287674713
947	0.2286994171
948	0.2286296692
949	0.2285399933
950	0.2284472504
951	0.2283506775
952	0.2282780609
953	0.2282006226
954	0.228105896
955	0.2280282288
956	0.2279331665
957	0.2278575745
958	0.2277955627
959	0.2277211609
960	0.2276383209
961	0.2275756226
962	0.2275031281
963	0.2274301453
964	0.2273543549
965	0.2272623901
966	0.2271946869
967	0.2270936279
968	0.2269937134
969	0.226898468
970	0.2268360443
971	0.2267639771
972	0.2266690674
973	0.2265827484
974	0.2265178375
975	0.226448288
976	0.2263460541
977	0.2262227173
978	0.2261515808
979	0.2260567932
980	0.2259967346
981	0.2259239807
982	0.2257179718
983	0.2256561279
984	0.2255617523
985	0.2254842529
986	0.2254323425
987	0.2253339233
988	0.2252674713
989	0.2251988525
990	0.2251290894
991	0.2250557556
992	0.2249991455
993	0.2248701935
994	0.2248327484
995	0.2247619019
996	0.2246990967
997	0.2246429596
998	0.2245645447
999	0.2244813385
